row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean
246,250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,no,delivered,5,863.26,6.0,8.0
247,250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,no,delivered,4,1500.68,10.0,24.0
248,250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,yes,delayed,3,1551.92,12.0,7.0
249,250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,yes,delayed,2,805.61,8.0,8.0
250,250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,no,delivered,4,1413.34,11.0,24.0
251,251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,yes,failed,1,506.42,3.0,3.0
252,252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,no,delivered,3,380.41,2.0,3.0
253,253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,no,delivered,5,1129.26,8.0,24.0
254,254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,no,delivered,4,920.2,7.0,8.0
255,255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,no,delivered,3,1214.35,4.0,16.0
256,256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,no,delivered,5,259.23,4.0,16.0
257,257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,no,delivered,3,864.51,5.0,16.0
258,258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,no,delivered,4,1147.95,9.0,16.0
259,259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,no,delivered,3,872.92,6.0,24.0
260,260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,no,delivered,5,481.51,3.0,24.0
261,261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,no,delivered,4,806.18,8.0,24.0
262,262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,no,delivered,4,936.76,5.0,16.0
263,263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,no,delivered,3,884.07,7.0,24.0
264,264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,no,delivered,5,983.36,5.0,16.0
265,265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,yes,failed,2,789.99,4.0,4.0
266,266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,no,delivered,3,700.02,4.0,8.0
267,267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,no,delivered,5,144.91,1.0,16.0
268,268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,no,delivered,3,222.55,4.0,16.0
269,269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,no,delivered,4,947.24,6.0,24.0
270,270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,yes,failed,1,1429.84,7.0,7.0
271,271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,no,delivered,3,1317.65,11.0,24.0
272,272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,no,delivered,3,981.72,5.0,5.0
273,273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,yes,delayed,2,1025.55,7.0,5.0
274,274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,no,delivered,5,1610.5,9.0,16.0
275,275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,yes,delayed,3,1596.63,11.0,8.0
276,276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,no,delivered,4,1523.17,5.0,24.0
277,277.0,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,no,delivered,4,228.09,1.0,2.0
278,278.0,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,yes,delayed,3,1071.9,8.0,8.0
279,279.0,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,yes,delayed,2,1315.45,8.0,8.0
280,280.0,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,no,delivered,5,298.92,2.0,16.0
281,281.0,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,no,delivered,5,696.68,5.0,24.0
282,282.0,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,no,delivered,5,383.1,9.0,16.0
283,283.0,xpressbees,pharmacy,van,two day,south,hot,116.0,45.04,no,delivered,4,715.12,3.0,16.0
284,284.0,fedex,furniture,van,standard,west,hot,132.9,24.05,no,delivered,5,736.65,3.0,24.0
285,285.0,dhl,furniture,truck,same day,west,clear,54.3,47.84,no,delivered,5,515.02,2.0,8.0
286,286.0,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,no,delivered,3,876.11,6.0,8.0
287,287.0,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,no,delivered,5,324.23,4.0,16.0
288,288.0,shadowfax,documents,truck,standard,central,clear,276.8,10.69,no,delivered,4,1416.07,12.0,24.0
289,289.0,fedex,furniture,van,standard,south,foggy,51.7,34.82,no,delivered,5,362.96,5.0,24.0
290,290.0,fedex,groceries,truck,two day,west,foggy,154.3,1.91,no,delivered,5,777.23,4.0,16.0
291,291.0,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,no,delivered,5,553.7,4.0,24.0
292,292.0,ekart,automobile parts,van,express,central,hot,127.4,22.72,yes,delayed,2,755.16,6.0,4.0
293,293.0,ecom express,pharmacy,van,express,east,cold,117.4,18.36,no,delivered,4,692.08,3.0,4.0
294,294.0,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,yes,failed,1,1569.17,10.0,8.0
295,295.0,fedex,cosmetics,van,express,west,stormy,199.4,11.71,yes,delayed,2,1082.13,8.0,5.0
296,296.0,fedex,documents,van,two day,central,clear,15.6,2.87,no,delivered,5,95.6674,1.0,16.0
297,297.0,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,no,delivered,4,1288.9,7.0,24.0
298,298.0,dhl,clothing,ev van,same day,north,clear,164.1,25.8,no,delivered,5,997.9,2.0,8.0
299,299.0,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,no,delivered,4,333.63,3.0,8.0
300,300.0,delhivery,groceries,scooter,same day,west,stormy,142.0,41.28,no,delivered,5,933.84,6.0,8.0
301,301.0,dhl,clothing,ev van,standard,central,clear,40.9,19.04,no,delivered,5,261.62,2.0,24.0
302,302.0,amazon logistics,clothing,scooter,express,north,foggy,167.7,20.09,yes,delayed,3,948.77,7.0,5.0
303,303.0,delhivery,pharmacy,van,two day,north,hot,111.8,15.89,no,delivered,4,606.67,3.0,16.0
304,304.0,ecom express,cosmetics,bike,same day,east,hot,21.0,8.0,no,delivered,4,229.0,0.0,8.0
305,305.0,fedex,groceries,truck,standard,west,hot,196.4,10.26,no,delivered,3,1012.78,4.0,24.0
306,306.0,blue dart,electronics,van,same day,central,stormy,70.8,46.37,yes,delayed,2,593.11,8.0,8.0
307,307.0,ekart,groceries,scooter,two day,west,cold,230.1,25.52,no,delivered,4,1227.06,8.0,16.0
308,308.0,fedex,pharmacy,scooter,two day,west,cold,271.2,45.63,no,delivered,5,1492.89,9.0,16.0
309,309.0,ekart,clothing,ev van,standard,south,foggy,73.6,30.03,no,delivered,3,458.09,4.0,24.0
310,310.0,delhivery,documents,ev bike,standard,east,cold,92.4,17.36,no,delivered,4,514.08,1.0,24.0
311,311.0,shadowfax,electronics,bike,standard,north,hot,14.9,49.46,no,delivered,5,222.88,1.0,24.0
312,312.0,xpressbees,furniture,bike,express,west,clear,145.0,3.55,yes,delayed,3,785.65,5.0,4.0
313,313.0,blue dart,clothing,bike,two day,north,hot,252.2,46.23,no,delivered,4,1399.69,9.0,16.0
314,314.0,ekart,clothing,scooter,express,north,rainy,33.9,21.07,yes,delayed,2,282.71,4.0,2.0
315,315.0,ekart,clothing,ev bike,two day,north,cold,51.2,39.62,no,delivered,5,374.86,2.0,16.0
316,316.0,shadowfax,cosmetics,bike,standard,central,rainy,223.6,40.23,no,delivered,5,1238.69,12.0,24.0
317,317.0,xpressbees,furniture,scooter,two day,north,foggy,191.8,15.48,no,delivered,3,1005.44,6.0,16.0
318,318.0,xpressbees,automobile parts,bike,two day,south,cold,60.6,4.14,no,delivered,3,315.42,2.0,16.0
319,319.0,ecom express,groceries,truck,two day,central,hot,52.2,39.45,no,delivered,4,379.35,1.0,16.0
320,320.0,xpressbees,clothing,ev bike,same day,north,clear,22.1,36.84,no,delivered,5,321.02,3.0,8.0
321,321.0,ekart,clothing,truck,same day,east,cold,6.3,13.42,no,delivered,4,171.76,1.0,8.0
322,322.0,delhivery,automobile parts,ev van,standard,north,foggy,127.4,42.36,no,delivered,4,764.08,8.0,24.0
323,323.0,shadowfax,pharmacy,ev bike,two day,east,stormy,33.2,27.73,no,delivered,5,249.19,7.0,16.0
324,324.0,ecom express,documents,ev bike,same day,central,clear,88.3,38.22,no,delivered,5,656.16,4.0,8.0
325,325.0,ecom express,pharmacy,scooter,same day,south,clear,262.3,23.86,no,delivered,5,1483.08,6.0,8.0
326,326.0,ekart,pharmacy,ev van,express,east,foggy,15.8,4.79,no,delivered,4,143.37,1.0,2.0
327,327.0,ekart,clothing,truck,standard,central,foggy,239.2,4.47,no,delivered,5,1209.41,8.0,24.0
328,328.0,delhivery,cosmetics,bike,same day,east,clear,115.1,33.73,no,delivered,3,776.69,5.0,8.0
329,329.0,blue dart,clothing,bike,same day,central,clear,124.2,49.52,no,delivered,4,870.85,6.0,8.0
330,330.0,fedex,clothing,ev van,standard,south,hot,291.8,38.8,no,delivered,4,1575.4,7.0,24.0
331,331.0,fedex,cosmetics,scooter,two day,south,stormy,171.0,23.14,no,delivered,5,924.42,12.0,16.0
332,332.0,dhl,furniture,van,standard,north,stormy,12.0,43.81,no,delivered,5,191.43,5.0,24.0
333,333.0,ekart,clothing,ev bike,same day,south,stormy,238.4,24.39,yes,delayed,3,1365.17,11.0,8.0
334,334.0,amazon logistics,electronics,ev bike,standard,north,cold,166.8,28.47,no,delivered,5,919.41,4.0,24.0
335,335.0,fedex,pharmacy,bike,two day,east,foggy,233.3,16.84,no,delivered,5,1217.02,7.0,16.0
336,336.0,amazon logistics,cosmetics,truck,express,north,cold,46.2,34.0,no,delivered,4,383.0,2.0,2.0
337,337.0,ecom express,clothing,ev van,express,north,rainy,79.5,28.58,yes,delayed,3,533.24,7.0,3.0
338,338.0,ekart,groceries,van,same day,east,hot,273.2,47.03,yes,delayed,2,1607.09,9.0,8.0
339,339.0,blue dart,groceries,truck,two day,west,stormy,129.5,19.91,no,delivered,3,707.23,9.0,16.0
340,340.0,ecom express,automobile parts,scooter,same day,north,rainy,153.7,24.73,no,delivered,4,942.69,6.0,8.0
341,341.0,shadowfax,fragile items,ev bike,same day,west,clear,193.3,8.82,no,delivered,4,1092.96,4.0,8.0
342,342.0,ekart,documents,bike,standard,east,clear,159.0,38.64,no,delivered,5,910.92,8.0,24.0
343,343.0,shadowfax,furniture,truck,two day,north,stormy,225.4,49.16,no,delivered,5,1274.48,12.0,16.0
344,344.0,fedex,automobile parts,van,same day,east,clear,67.7,48.92,no,delivered,3,585.26,5.0,8.0
345,345.0,ecom express,groceries,truck,standard,central,stormy,276.3,23.98,no,delivered,4,1453.44,13.0,24.0
346,346.0,ekart,clothing,van,express,east,hot,17.1,26.57,no,delivered,5,215.21,1.0,2.0
347,347.0,ecom express,documents,ev van,same day,central,hot,150.4,15.12,no,delivered,5,897.36,5.0,8.0
348,348.0,ecom express,pharmacy,ev van,two day,central,clear,297.1,48.54,no,delivered,5,1632.7206,7.0,16.0
349,349.0,blue dart,automobile parts,scooter,same day,south,clear,198.0,5.95,no,delivered,4,1107.85,7.0,8.0
350,350.0,blue dart,documents,bike,express,north,rainy,145.2,38.94,yes,delayed,3,892.82,7.0,4.0
351,351.0,fedex,electronics,van,express,west,foggy,285.8,28.09,yes,delayed,2,1563.27,8.0,7.0
352,352.0,delhivery,clothing,truck,same day,east,clear,24.3,32.34,no,delivered,5,318.52,1.0,8.0
353,353.0,ekart,groceries,ev bike,two day,south,foggy,127.3,31.7,no,delivered,4,731.6,6.0,16.0
354,354.0,dhl,electronics,truck,same day,north,clear,271.2,21.93,yes,delayed,3,1521.79,8.0,8.0
355,355.0,ecom express,electronics,truck,two day,north,clear,204.4,26.11,no,delivered,4,1100.33,6.0,16.0
356,356.0,ecom express,pharmacy,bike,same day,central,foggy,111.2,34.93,no,delivered,4,760.79,5.0,8.0
357,357.0,blue dart,fragile items,ev bike,express,north,stormy,293.3,47.56,yes,delayed,3,1632.7206,15.0,7.0
358,358.0,ecom express,documents,scooter,express,central,foggy,228.0,20.54,yes,delayed,3,1251.62,8.0,6.0
359,359.0,delhivery,furniture,van,express,south,hot,293.2,22.4,no,delivered,4,1583.2,6.0,7.0
360,360.0,xpressbees,pharmacy,van,standard,north,rainy,175.5,8.95,no,delivered,4,904.35,9.0,24.0
361,361.0,amazon logistics,cosmetics,bike,same day,east,clear,3.6,33.73,no,delivered,5,218.19,1.0,8.0
362,362.0,ecom express,automobile parts,van,standard,north,cold,291.6,45.93,no,delivered,4,1595.79,7.0,24.0
363,363.0,ekart,fragile items,van,two day,south,foggy,247.4,26.71,no,delivered,5,1317.13,7.0,16.0
364,364.0,ecom express,documents,scooter,two day,north,stormy,165.5,12.13,no,delivered,4,863.89,13.0,16.0
365,365.0,blue dart,automobile parts,scooter,express,north,hot,49.1,23.26,yes,delayed,2,365.28,3.0,2.0
366,366.0,fedex,electronics,bike,same day,north,rainy,264.4,23.82,yes,delayed,3,1493.46,10.0,8.0
367,367.0,fedex,automobile parts,ev van,standard,central,clear,191.6,12.02,no,delivered,4,994.06,6.0,24.0
368,368.0,ekart,clothing,scooter,same day,north,cold,3.6,27.96,no,delivered,4,193.38,1.0,8.0
369,369.0,delhivery,clothing,ev van,two day,south,hot,148.6,30.89,no,delivered,3,835.67,6.0,16.0
370,370.0,xpressbees,clothing,ev van,same day,north,stormy,294.7,12.88,yes,failed,1,1612.14,11.0,8.0
371,371.0,dhl,clothing,van,two day,north,cold,176.2,22.79,no,delivered,5,949.37,6.0,16.0
372,372.0,shadowfax,furniture,ev bike,standard,north,foggy,213.5,32.62,no,delivered,5,1165.36,8.0,24.0
373,373.0,dhl,pharmacy,scooter,two day,north,clear,197.8,45.41,no,delivered,4,1125.23,6.0,16.0
374,374.0,dhl,cosmetics,scooter,express,north,hot,156.1,4.66,yes,delayed,3,844.48,7.0,5.0
375,375.0,amazon logistics,electronics,ev van,standard,east,hot,207.9,44.9,no,delivered,4,1174.2,6.0,24.0
376,376.0,delhivery,documents,truck,same day,south,foggy,59.5,6.85,no,delivered,3,418.05,4.0,8.0
377,377.0,xpressbees,clothing,ev bike,same day,north,rainy,102.0,24.77,no,delivered,4,684.31,5.0,8.0
378,378.0,xpressbees,clothing,ev van,standard,south,hot,266.9,44.04,no,delivered,3,1466.62,8.0,24.0
379,379.0,dhl,cosmetics,bike,express,east,clear,81.7,46.02,yes,delayed,2,596.56,4.0,3.0
380,380.0,ekart,pharmacy,scooter,two day,east,clear,125.6,39.58,no,delivered,4,746.74,2.0,16.0
381,381.0,delhivery,clothing,ev van,standard,north,cold,31.9,4.86,no,delivered,3,174.08,1.0,24.0
382,382.0,ecom express,documents,bike,standard,central,rainy,279.2,15.87,no,delivered,3,1443.61,11.0,24.0
383,383.0,ecom express,automobile parts,van,two day,south,hot,81.5,9.82,no,delivered,4,436.96,3.0,16.0
384,384.0,ekart,pharmacy,bike,same day,south,stormy,174.7,26.14,yes,delayed,3,1051.92,13.0,8.0
385,385.0,delhivery,documents,scooter,express,east,cold,120.2,19.66,no,delivered,3,709.98,3.0,4.0
386,386.0,blue dart,automobile parts,scooter,express,south,cold,104.7,45.94,yes,delayed,3,711.32,5.0,4.0
387,387.0,delhivery,clothing,scooter,two day,west,foggy,51.3,12.1,no,delivered,5,292.8,2.0,16.0
388,388.0,amazon logistics,documents,ev bike,two day,central,hot,297.1,42.42,no,delivered,3,1621.26,9.0,16.0
389,389.0,ecom express,cosmetics,scooter,standard,central,clear,87.5,18.02,no,delivered,3,491.56,3.0,24.0
390,390.0,blue dart,furniture,ev bike,two day,south,cold,119.5,43.59,no,delivered,4,728.27,4.0,16.0
391,391.0,xpressbees,electronics,ev van,express,north,cold,58.6,13.04,yes,delayed,3,382.12,4.0,3.0
392,392.0,blue dart,fragile items,truck,express,north,rainy,188.6,21.04,yes,delayed,2,1056.12,11.0,5.0
393,393.0,dhl,documents,truck,express,south,stormy,26.8,19.35,yes,delayed,3,242.05,7.0,2.0
394,394.0,shadowfax,cosmetics,van,express,west,cold,199.2,38.15,yes,delayed,2,1160.45,6.0,5.0
395,395.0,xpressbees,groceries,ev bike,same day,east,rainy,151.4,31.11,yes,delayed,3,950.33,9.0,8.0
396,396.0,amazon logistics,cosmetics,ev bike,two day,south,clear,194.6,47.14,no,delivered,4,1114.42,9.0,16.0
397,397.0,delhivery,automobile parts,ev van,standard,north,cold,3.6,8.13,no,delivered,5,95.6674,1.0,24.0
398,398.0,blue dart,cosmetics,scooter,same day,east,rainy,202.4,49.52,yes,delayed,2,1262.0,11.0,8.0
399,399.0,ekart,automobile parts,ev bike,standard,central,clear,14.7,4.68,no,delivered,3,95.6674,2.0,24.0
400,400.0,ekart,furniture,bike,standard,west,foggy,275.3,26.86,no,delivered,4,1457.08,7.0,24.0
401,401.0,ecom express,electronics,van,express,south,foggy,238.2,10.53,yes,delayed,3,1272.59,8.0,6.0
402,402.0,xpressbees,furniture,bike,two day,east,rainy,38.0,24.15,no,delivered,5,262.45,4.0,16.0
403,403.0,ekart,furniture,truck,express,east,cold,167.3,38.22,no,delivered,4,1001.16,5.0,5.0
404,404.0,ecom express,cosmetics,ev van,express,central,clear,287.1,24.05,yes,failed,2,1557.65,11.0,7.0
405,405.0,fedex,documents,ev bike,two day,south,cold,73.5,42.84,no,delivered,5,496.02,3.0,16.0
406,406.0,fedex,cosmetics,ev bike,express,south,stormy,22.7,35.35,yes,delayed,3,269.55,4.0,2.0
407,407.0,dhl,groceries,truck,two day,east,rainy,127.3,25.67,no,delivered,5,713.51,6.0,16.0
408,408.0,blue dart,cosmetics,truck,two day,north,foggy,42.3,47.15,no,delivered,4,352.95,5.0,16.0
409,409.0,ecom express,groceries,bike,same day,central,clear,233.5,40.49,yes,delayed,2,1388.97,11.0,8.0
410,410.0,delhivery,groceries,ev bike,two day,south,cold,273.7,47.53,no,delivered,3,1511.09,6.0,16.0
411,411.0,blue dart,clothing,ev bike,two day,central,hot,135.4,27.11,no,delivered,5,758.33,5.0,16.0
412,412.0,ekart,fragile items,bike,standard,east,cold,297.1,46.75,no,delivered,3,1632.7206,9.0,24.0
413,413.0,ekart,electronics,truck,standard,west,clear,57.8,7.31,no,delivered,4,310.93,2.0,24.0
414,414.0,blue dart,documents,van,express,west,cold,275.4,46.96,yes,delayed,3,1567.88,11.0,7.0
415,415.0,delhivery,groceries,truck,same day,west,hot,97.7,25.56,no,delivered,3,665.18,4.0,8.0
416,416.0,xpressbees,clothing,ev bike,express,west,stormy,270.7,0.67,yes,delayed,2,1404.79,15.0,7.0
417,417.0,ecom express,automobile parts,scooter,same day,west,stormy,271.4,40.57,yes,delayed,2,1578.71,10.0,8.0
418,418.0,blue dart,groceries,ev van,two day,south,rainy,105.3,44.66,no,delivered,4,660.48,5.0,16.0
419,419.0,ekart,documents,van,standard,north,stormy,7.1,28.02,no,delivered,4,119.56,3.0,24.0
420,420.0,fedex,documents,truck,two day,central,cold,91.5,22.4,no,delivered,5,524.7,2.0,16.0
421,421.0,ecom express,clothing,bike,express,central,hot,131.5,43.96,no,delivered,3,839.38,3.0,4.0
422,422.0,xpressbees,pharmacy,bike,two day,south,foggy,295.2,2.76,no,delivered,4,1484.28,9.0,16.0
423,423.0,xpressbees,furniture,scooter,same day,north,stormy,207.2,42.44,yes,delayed,3,1263.32,12.0,8.0
424,424.0,shadowfax,documents,ev van,standard,central,foggy,190.8,35.44,no,delivered,4,1060.32,6.0,24.0
425,425.0,dhl,fragile items,scooter,two day,north,foggy,193.9,30.19,no,delivered,4,1060.07,5.0,16.0
426,426.0,blue dart,pharmacy,van,standard,north,stormy,119.5,29.41,no,delivered,5,685.73,10.0,24.0
427,427.0,amazon logistics,groceries,ev van,express,central,foggy,207.2,13.92,no,delivered,5,1127.76,5.0,6.0
428,428.0,amazon logistics,furniture,scooter,same day,west,stormy,84.6,10.04,no,delivered,4,553.12,6.0,8.0
429,429.0,delhivery,pharmacy,ev bike,two day,west,cold,225.9,29.22,no,delivered,3,1217.16,4.0,16.0
430,430.0,xpressbees,clothing,bike,standard,west,clear,195.9,17.75,no,delivered,3,1032.75,6.0,24.0
431,431.0,delhivery,fragile items,bike,same day,west,foggy,224.2,13.03,yes,failed,1,1260.09,10.0,8.0
432,432.0,xpressbees,documents,bike,standard,east,rainy,46.3,28.81,no,delivered,4,317.93,5.0,24.0
433,433.0,amazon logistics,electronics,bike,express,west,clear,166.1,27.21,yes,delayed,2,962.13,6.0,5.0
434,434.0,blue dart,furniture,truck,express,west,clear,58.3,16.4,no,delivered,4,390.7,1.0,3.0
435,435.0,dhl,fragile items,bike,express,south,foggy,94.2,32.09,yes,failed,1,617.27,5.0,3.0
436,436.0,blue dart,cosmetics,truck,same day,east,clear,237.8,2.59,no,delivered,5,1296.77,7.0,8.0
437,437.0,shadowfax,documents,truck,same day,south,hot,125.8,45.59,no,delivered,4,865.77,4.0,8.0
438,438.0,ecom express,groceries,scooter,same day,west,foggy,15.9,7.17,no,delivered,5,201.01,3.0,8.0
439,439.0,delhivery,pharmacy,bike,standard,north,rainy,267.7,44.08,no,delivered,5,1470.74,15.0,24.0
440,440.0,dhl,documents,bike,two day,central,cold,33.1,22.89,no,delivered,4,234.17,1.0,16.0
441,441.0,ecom express,fragile items,bike,same day,south,stormy,149.7,38.51,yes,delayed,2,964.03,11.0,8.0
442,442.0,ekart,documents,truck,standard,north,hot,143.1,32.12,no,delivered,4,811.86,2.0,24.0
443,443.0,blue dart,clothing,ev van,two day,north,hot,120.3,27.16,no,delivered,5,682.98,6.0,16.0
444,444.0,fedex,electronics,van,two day,east,rainy,3.6,43.43,no,delivered,4,143.29,3.0,16.0
445,445.0,fedex,cosmetics,truck,same day,south,stormy,77.0,8.6,no,delivered,3,510.8,6.0,8.0
446,446.0,shadowfax,electronics,scooter,express,west,clear,47.5,49.39,no,delivered,5,435.67,2.0,2.0
447,447.0,ekart,fragile items,bike,two day,east,stormy,49.9,40.86,no,delivered,5,372.08,7.0,16.0
448,448.0,ecom express,automobile parts,scooter,express,south,cold,38.8,46.55,no,delivered,5,383.65,2.0,2.0
449,449.0,fedex,clothing,van,same day,south,rainy,247.4,48.42,yes,delayed,2,1482.26,9.0,8.0
450,450.0,ekart,electronics,ev van,same day,south,hot,31.2,9.96,no,delivered,4,285.88,1.0,8.0
451,451.0,ecom express,automobile parts,scooter,same day,west,clear,100.6,48.61,no,delivered,5,748.83,4.0,8.0
