row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean,delay_duration_hours,delay_category,on_time_flag,delivery_success_flag,distance_category,cost_per_km,satisfaction_category,performance_score
152,250.99,ekart,groceries,truck,two day,central,cold,273.9,42.56,no,delivered,3,1497.18,6.0,16.0,-10.0,on_time_or_early,1,1,very_long,5.466155531215773,average,88.0
153,250.99,ecom express,cosmetics,scooter,standard,north,clear,262.6,29.36,no,delivered,4,1401.08,4.0,24.0,-20.0,on_time_or_early,1,1,very_long,5.335415079969534,good,94.0
154,250.99,ekart,groceries,van,two day,east,clear,82.2,18.81,no,delivered,3,467.43,2.0,16.0,-14.0,on_time_or_early,1,1,medium,5.686496350364964,average,88.0
155,250.99,dhl,clothing,truck,same day,south,cold,280.3,15.29,no,delivered,4,1547.37,7.0,8.0,-1.0,on_time_or_early,1,1,very_long,5.520406707099536,good,94.0
156,250.99,shadowfax,automobile parts,bike,same day,east,foggy,146.1,36.12,yes,delayed,2,938.86,8.0,8.0,0.0,on_time_or_early,0,1,medium,6.426146475017112,poor,42.0
157,250.99,blue dart,groceries,van,same day,west,clear,279.9,21.63,yes,failed,2,1564.39,12.0,8.0,4.0,moderate_delay,0,0,very_long,5.58910325116113,poor,12.0
158,250.99,shadowfax,documents,ev van,same day,south,stormy,165.4,43.2,yes,delayed,2,1056.6,11.0,8.0,3.0,moderate_delay,0,1,long,6.388149939540507,poor,42.0
159,250.99,fedex,electronics,van,two day,central,cold,29.9,47.31,no,delivered,3,291.43,2.0,16.0,-14.0,on_time_or_early,1,1,short,9.746822742474917,average,88.0
160,250.99,amazon logistics,furniture,truck,standard,north,hot,42.6,44.55,no,delivered,4,346.65,1.0,24.0,-23.0,on_time_or_early,1,1,short,8.13732394366197,good,94.0
161,250.99,ecom express,automobile parts,ev bike,standard,east,foggy,149.9,23.31,no,delivered,4,819.43,10.0,24.0,-14.0,on_time_or_early,1,1,medium,5.466511007338225,good,94.0
162,250.99,shadowfax,clothing,scooter,standard,west,rainy,8.4,44.16,no,delivered,4,174.48,4.0,24.0,-20.0,on_time_or_early,1,1,short,20.77142857142857,good,94.0
163,250.99,dhl,documents,ev bike,two day,east,hot,230.8,30.01,no,delivered,4,1244.03,6.0,16.0,-10.0,on_time_or_early,1,1,very_long,5.390077989601386,good,94.0
164,250.99,dhl,clothing,bike,express,west,clear,93.0,9.37,no,delivered,4,543.11,2.0,3.0,-1.0,on_time_or_early,1,1,medium,5.8398924731182795,good,94.0
165,250.99,dhl,electronics,van,two day,west,clear,10.4,4.59,no,delivered,4,95.6674,1.0,16.0,-15.0,on_time_or_early,1,1,short,9.198788461538461,good,94.0
166,250.99,amazon logistics,pharmacy,truck,two day,north,hot,194.9,2.42,no,delivered,4,981.76,4.0,16.0,-12.0,on_time_or_early,1,1,long,5.037249871729092,good,94.0
167,250.99,ekart,documents,scooter,express,west,rainy,182.1,2.26,yes,delayed,2,967.28,11.0,5.0,6.0,moderate_delay,0,1,long,5.3118066996155955,poor,42.0
168,250.99,blue dart,cosmetics,ev bike,standard,south,clear,38.8,40.89,no,delivered,4,316.67,3.0,24.0,-21.0,on_time_or_early,1,1,short,8.16159793814433,good,94.0
169,250.99,dhl,groceries,bike,two day,north,cold,55.2,6.78,no,delivered,3,296.34,1.0,16.0,-15.0,on_time_or_early,1,1,short,5.368478260869565,average,88.0
170,250.99,delhivery,pharmacy,truck,express,east,stormy,223.3,44.36,yes,failed,1,1299.58,12.0,6.0,6.0,moderate_delay,0,0,long,5.819883564711151,poor,6.0
171,250.99,delhivery,electronics,truck,express,west,hot,46.2,14.83,no,delivered,5,325.49,2.0,2.0,0.0,on_time_or_early,1,1,short,7.045238095238095,excellent,100.0
172,250.99,delhivery,documents,ev bike,two day,south,hot,3.6,49.52,no,delivered,5,163.39,1.0,16.0,-15.0,on_time_or_early,1,1,short,45.386111111111106,excellent,100.0
173,250.99,xpressbees,groceries,scooter,express,north,hot,297.1,22.0,no,delivered,5,1615.5,5.0,8.0,-3.0,on_time_or_early,1,1,very_long,5.437563110063951,excellent,100.0
174,250.99,xpressbees,electronics,bike,express,central,hot,87.8,7.72,no,delivered,5,512.16,3.0,3.0,0.0,on_time_or_early,1,1,medium,5.833257403189066,excellent,100.0
175,250.99,xpressbees,groceries,truck,express,central,hot,267.4,11.53,yes,delayed,2,1421.59,9.0,7.0,2.0,mild_delay,0,1,very_long,5.316342557965595,poor,42.0
176,250.99,fedex,furniture,ev van,two day,east,stormy,124.8,10.84,no,delivered,4,656.52,10.0,16.0,-6.0,on_time_or_early,1,1,medium,5.260576923076923,good,94.0
177,250.99,xpressbees,groceries,ev bike,express,south,clear,288.9,8.3,no,delivered,4,1519.4,6.0,7.0,-1.0,on_time_or_early,1,1,very_long,5.25925925925926,good,94.0
178,250.99,blue dart,furniture,scooter,two day,central,hot,129.5,39.84,no,delivered,4,767.02,4.0,16.0,-12.0,on_time_or_early,1,1,medium,5.922934362934363,good,94.0
179,250.99,ecom express,fragile items,van,same day,south,foggy,225.0,7.32,yes,delayed,3,1246.96,11.0,8.0,3.0,moderate_delay,0,1,very_long,5.5420444444444446,average,48.0
180,250.99,fedex,cosmetics,scooter,standard,south,stormy,289.7,24.36,no,delivered,5,1521.58,14.0,24.0,-10.0,on_time_or_early,1,1,very_long,5.252260959613393,excellent,100.0
181,250.99,ecom express,electronics,ev bike,standard,south,rainy,85.4,41.07,no,delivered,4,550.21,7.0,24.0,-17.0,on_time_or_early,1,1,medium,6.4427400468384075,good,94.0
182,250.99,blue dart,pharmacy,truck,same day,east,hot,9.9,30.24,no,delivered,3,240.22,0.0,8.0,-8.0,on_time_or_early,1,1,short,24.264646464646464,average,88.0
183,250.99,fedex,automobile parts,van,standard,west,hot,135.1,37.59,no,delivered,5,788.27,4.0,24.0,-20.0,on_time_or_early,1,1,medium,5.8347150259067355,excellent,100.0
184,250.99,xpressbees,fragile items,bike,standard,south,stormy,228.6,5.64,no,delivered,4,1159.92,9.0,24.0,-15.0,on_time_or_early,1,1,very_long,5.0740157480314965,good,94.0
185,250.99,fedex,documents,truck,express,north,rainy,169.6,41.44,yes,delayed,3,1022.32,9.0,5.0,4.0,moderate_delay,0,1,long,6.027830188679245,average,48.0
186,250.99,fedex,fragile items,van,express,central,foggy,250.7,29.97,yes,failed,2,1393.41,10.0,7.0,3.0,moderate_delay,0,0,very_long,5.558077383326686,poor,12.0
187,250.99,blue dart,fragile items,bike,two day,north,rainy,80.7,0.67,no,delivered,4,404.76,7.0,16.0,-9.0,on_time_or_early,1,1,medium,5.015613382899628,good,94.0
188,250.99,dhl,groceries,scooter,two day,east,stormy,21.3,41.19,no,delivered,3,230.07,7.0,16.0,-9.0,on_time_or_early,1,1,short,10.801408450704225,average,88.0
189,250.99,ekart,fragile items,ev bike,two day,north,clear,67.1,32.91,no,delivered,4,434.23,2.0,16.0,-14.0,on_time_or_early,1,1,short,6.471385991058123,good,94.0
190,250.99,ekart,pharmacy,ev bike,standard,west,foggy,69.4,0.99,no,delivered,3,349.97,5.0,24.0,-19.0,on_time_or_early,1,1,short,5.042795389048991,average,88.0
191,250.99,xpressbees,cosmetics,van,two day,south,cold,101.2,39.37,no,delivered,5,624.11,2.0,16.0,-14.0,on_time_or_early,1,1,medium,6.167094861660079,excellent,100.0
192,250.99,shadowfax,cosmetics,ev bike,two day,north,rainy,94.2,49.37,no,delivered,4,619.11,5.0,16.0,-11.0,on_time_or_early,1,1,medium,6.572292993630573,good,94.0
193,250.99,shadowfax,fragile items,ev bike,same day,north,foggy,71.0,32.56,no,delivered,3,552.68,5.0,8.0,-3.0,on_time_or_early,1,1,short,7.784225352112675,average,88.0
194,250.99,dhl,automobile parts,truck,two day,east,foggy,37.4,42.36,no,delivered,4,314.08,3.0,16.0,-13.0,on_time_or_early,1,1,short,8.397860962566845,good,94.0
195,250.99,ecom express,fragile items,scooter,two day,north,cold,157.0,43.03,no,delivered,4,914.09,3.0,16.0,-13.0,on_time_or_early,1,1,long,5.822229299363057,good,94.0
196,250.99,delhivery,groceries,van,same day,east,cold,213.7,49.52,no,delivered,5,1317.81,5.0,8.0,-3.0,on_time_or_early,1,1,long,6.166635470285447,excellent,100.0
197,250.99,dhl,pharmacy,ev bike,express,central,cold,272.6,12.84,yes,delayed,2,1451.52,8.0,7.0,1.0,mild_delay,0,1,very_long,5.324724871606749,poor,42.0
198,250.99,blue dart,pharmacy,scooter,express,south,stormy,83.5,24.02,yes,delayed,2,539.56,7.0,3.0,4.0,moderate_delay,0,1,medium,6.461796407185628,poor,42.0
199,250.99,dhl,fragile items,truck,express,central,foggy,198.5,20.1,no,delivered,5,1102.8,4.0,5.0,-1.0,on_time_or_early,1,1,long,5.555667506297229,excellent,100.0
200,250.99,ecom express,groceries,ev bike,express,west,hot,158.7,35.06,yes,failed,2,948.68,6.0,5.0,1.0,mild_delay,0,0,long,5.977819785759294,poor,12.0
201,250.99,dhl,documents,truck,same day,north,clear,265.3,31.8,no,delivered,5,1521.9,5.0,8.0,-3.0,on_time_or_early,1,1,very_long,5.7365246890312855,excellent,100.0
202,250.99,ecom express,cosmetics,truck,express,east,stormy,208.8,22.83,yes,delayed,2,1162.49,9.0,6.0,3.0,moderate_delay,0,1,long,5.567480842911877,poor,42.0
203,250.99,fedex,automobile parts,scooter,express,east,rainy,55.7,46.5,yes,failed,1,468.0,3.0,3.0,0.0,on_time_or_early,0,0,short,8.402154398563734,poor,6.0
204,250.99,xpressbees,automobile parts,van,standard,east,foggy,80.6,45.16,no,delivered,3,538.48,4.0,24.0,-20.0,on_time_or_early,1,1,medium,6.680893300248139,average,88.0
205,250.99,fedex,clothing,bike,same day,east,stormy,187.7,6.69,yes,delayed,3,1058.57,13.0,8.0,5.0,moderate_delay,0,1,long,5.6396909962706445,average,48.0
206,250.99,ekart,automobile parts,bike,standard,south,foggy,225.6,22.83,no,delivered,5,1196.49,9.0,24.0,-15.0,on_time_or_early,1,1,very_long,5.303590425531915,excellent,100.0
207,250.99,xpressbees,fragile items,truck,express,east,rainy,24.5,0.67,yes,delayed,2,174.12,5.0,2.0,3.0,moderate_delay,0,1,short,7.106938775510204,poor,42.0
208,250.99,ecom express,clothing,scooter,standard,west,rainy,194.3,29.51,no,delivered,4,1060.03,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.4556356150283065,good,94.0
209,250.99,ekart,electronics,van,express,central,foggy,52.0,43.18,yes,delayed,3,439.54,6.0,3.0,3.0,moderate_delay,0,1,short,8.452692307692308,average,48.0
210,250.99,amazon logistics,clothing,van,same day,north,clear,282.9,31.33,yes,delayed,2,1608.49,8.0,8.0,0.0,on_time_or_early,0,1,very_long,5.685719335454225,poor,42.0
211,250.99,ekart,automobile parts,van,same day,north,cold,289.2,16.14,yes,failed,1,1594.42,9.0,8.0,1.0,mild_delay,0,0,very_long,5.513208852005533,poor,6.0
212,250.99,xpressbees,cosmetics,ev bike,standard,east,cold,257.9,45.92,no,delivered,3,1427.26,5.0,24.0,-19.0,on_time_or_early,1,1,very_long,5.534160527336177,average,88.0
213,250.99,amazon logistics,pharmacy,van,same day,east,hot,258.3,42.79,yes,delayed,2,1519.87,12.0,8.0,4.0,moderate_delay,0,1,very_long,5.884126984126984,poor,42.0
214,250.99,fedex,pharmacy,ev van,express,central,rainy,288.4,44.12,yes,delayed,2,1624.36,9.0,7.0,2.0,mild_delay,0,1,very_long,5.632316227461859,poor,42.0
215,250.99,xpressbees,groceries,van,express,east,hot,86.5,37.04,no,delivered,4,593.62,3.0,3.0,0.0,on_time_or_early,1,1,medium,6.862658959537573,good,94.0
216,250.99,ekart,automobile parts,ev van,same day,south,stormy,157.3,4.51,yes,delayed,2,900.03,9.0,8.0,1.0,mild_delay,0,1,long,5.721741894469167,poor,42.0
217,250.99,delhivery,clothing,ev van,standard,central,rainy,41.0,29.25,no,delivered,5,292.75,6.0,24.0,-18.0,on_time_or_early,1,1,short,7.140243902439025,excellent,100.0
218,250.99,delhivery,documents,van,standard,central,foggy,137.4,27.87,no,delivered,3,770.61,7.0,24.0,-17.0,on_time_or_early,1,1,medium,5.608515283842794,average,88.0
219,250.99,fedex,clothing,ev bike,standard,north,clear,32.3,46.58,no,delivered,4,301.24,1.0,24.0,-23.0,on_time_or_early,1,1,short,9.326315789473686,good,94.0
220,250.99,ecom express,fragile items,van,express,central,clear,207.8,40.12,yes,delayed,2,1209.36,6.0,6.0,0.0,on_time_or_early,0,1,long,5.819826756496631,poor,42.0
221,250.99,blue dart,furniture,ev van,standard,south,foggy,23.6,12.4,no,delivered,4,155.2,3.0,24.0,-21.0,on_time_or_early,1,1,short,6.576271186440677,good,94.0
222,250.99,fedex,cosmetics,ev bike,standard,south,clear,258.0,37.92,no,delivered,4,1403.76,8.0,24.0,-16.0,on_time_or_early,1,1,very_long,5.44093023255814,good,94.0
223,250.99,xpressbees,automobile parts,van,same day,north,cold,255.6,18.93,no,delivered,5,1434.79,7.0,8.0,-1.0,on_time_or_early,1,1,very_long,5.613419405320814,excellent,100.0
224,250.99,blue dart,clothing,scooter,standard,north,cold,289.7,19.13,no,delivered,5,1505.89,5.0,24.0,-19.0,on_time_or_early,1,1,very_long,5.198101484294098,excellent,100.0
225,250.99,xpressbees,automobile parts,ev van,express,north,rainy,9.1,45.65,yes,delayed,3,232.45,5.0,2.0,3.0,moderate_delay,0,1,short,25.543956043956044,average,48.0
226,250.99,ekart,clothing,truck,standard,west,foggy,245.8,4.19,no,delivered,5,1241.57,5.0,24.0,-19.0,on_time_or_early,1,1,very_long,5.05113913751017,excellent,100.0
227,250.99,amazon logistics,cosmetics,ev bike,two day,central,hot,88.6,8.67,no,delivered,3,469.01,3.0,16.0,-13.0,on_time_or_early,1,1,medium,5.293566591422122,average,88.0
228,250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,59.6,20.84,no,delivered,4,360.52,7.0,24.0,-17.0,on_time_or_early,1,1,short,6.048993288590603,good,94.0
229,250.99,fedex,fragile items,bike,express,east,hot,225.4,22.3,no,delivered,5,1243.9,5.0,6.0,-1.0,on_time_or_early,1,1,very_long,5.518633540372671,excellent,100.0
230,250.99,blue dart,clothing,scooter,express,south,clear,36.9,45.45,yes,delayed,3,370.85,2.0,2.0,0.0,on_time_or_early,0,1,short,10.050135501355015,average,48.0
231,250.99,fedex,automobile parts,ev van,same day,central,stormy,262.9,31.73,yes,delayed,2,1509.69,16.0,8.0,8.0,severe_delay,0,1,very_long,5.742449600608597,poor,42.0
232,250.99,amazon logistics,fragile items,scooter,standard,central,clear,262.7,28.7,no,delivered,5,1399.6,5.0,24.0,-19.0,on_time_or_early,1,1,very_long,5.327750285496764,excellent,100.0
233,250.99,delhivery,electronics,ev van,two day,east,hot,167.2,35.91,no,delivered,3,943.73,7.0,16.0,-9.0,on_time_or_early,1,1,long,5.644318181818182,average,88.0
234,250.99,xpressbees,pharmacy,van,express,south,hot,127.4,3.49,no,delivered,3,697.47,3.0,4.0,-1.0,on_time_or_early,1,1,medium,5.474646781789639,average,88.0
235,250.99,fedex,fragile items,ev van,standard,central,foggy,267.0,26.49,no,delivered,3,1414.47,11.0,24.0,-13.0,on_time_or_early,1,1,very_long,5.297640449438203,average,88.0
236,250.99,xpressbees,furniture,truck,same day,south,cold,214.0,34.34,no,delivered,4,1273.02,7.0,8.0,-1.0,on_time_or_early,1,1,long,5.948691588785047,good,94.0
237,250.99,shadowfax,groceries,bike,same day,east,stormy,10.6,42.68,no,delivered,5,281.04,5.0,8.0,-3.0,on_time_or_early,1,1,short,26.513207547169813,excellent,100.0
238,250.99,dhl,documents,scooter,same day,central,rainy,124.2,1.02,no,delivered,5,724.06,7.0,8.0,-1.0,on_time_or_early,1,1,medium,5.829790660225442,excellent,100.0
239,250.99,ekart,furniture,ev van,two day,north,stormy,129.5,13.38,no,delivered,4,687.64,7.0,16.0,-9.0,on_time_or_early,1,1,medium,5.30996138996139,good,94.0
240,250.99,shadowfax,automobile parts,scooter,express,south,foggy,257.0,10.83,yes,delayed,2,1367.49,7.0,7.0,0.0,on_time_or_early,0,1,very_long,5.320972762645915,poor,42.0
241,250.99,blue dart,pharmacy,scooter,two day,south,hot,264.9,43.16,no,delivered,5,1453.98,9.0,16.0,-7.0,on_time_or_early,1,1,very_long,5.488788221970555,excellent,100.0
242,250.99,shadowfax,cosmetics,bike,two day,west,stormy,163.5,19.83,no,delivered,5,876.99,8.0,16.0,-8.0,on_time_or_early,1,1,long,5.363853211009174,excellent,100.0
243,250.99,delhivery,fragile items,truck,same day,north,hot,34.6,47.42,no,delivered,4,415.26,3.0,8.0,-5.0,on_time_or_early,1,1,short,12.001734104046243,good,94.0
244,250.99,shadowfax,fragile items,ev bike,two day,north,rainy,183.1,38.15,no,delivered,4,1029.95,13.0,16.0,-3.0,on_time_or_early,1,1,long,5.6250682687056255,good,94.0
245,250.99,shadowfax,groceries,ev van,standard,south,clear,138.7,43.15,no,delivered,5,822.95,3.0,24.0,-21.0,on_time_or_early,1,1,medium,5.933309300648883,excellent,100.0
246,250.99,delhivery,cosmetics,ev van,same day,south,foggy,127.5,41.92,no,delivered,5,863.26,6.0,8.0,-2.0,on_time_or_early,1,1,medium,6.770666666666666,excellent,100.0
247,250.99,xpressbees,documents,ev van,standard,west,clear,295.3,8.06,no,delivered,4,1500.68,10.0,24.0,-14.0,on_time_or_early,1,1,very_long,5.0818828310193025,good,94.0
248,250.99,dhl,pharmacy,ev van,express,central,foggy,297.1,2.64,yes,delayed,3,1551.92,12.0,7.0,5.0,moderate_delay,0,1,very_long,5.223561090541905,average,48.0
249,250.99,amazon logistics,documents,truck,same day,east,foggy,123.5,29.37,yes,delayed,2,805.61,8.0,8.0,0.0,on_time_or_early,0,1,medium,6.523157894736842,poor,42.0
250,250.99,delhivery,automobile parts,ev bike,standard,south,stormy,280.4,3.78,no,delivered,4,1413.34,11.0,24.0,-13.0,on_time_or_early,1,1,very_long,5.0404422253922965,good,94.0
251,251.0,blue dart,cosmetics,truck,express,west,hot,74.1,28.64,yes,failed,1,506.42,3.0,3.0,0.0,on_time_or_early,0,0,short,6.834278002699056,poor,6.0
252,252.0,fedex,pharmacy,bike,express,west,cold,58.9,11.97,no,delivered,3,380.41,2.0,3.0,-1.0,on_time_or_early,1,1,short,6.458573853989813,average,88.0
253,253.0,blue dart,furniture,bike,standard,north,clear,197.4,47.42,no,delivered,5,1129.26,8.0,24.0,-16.0,on_time_or_early,1,1,long,5.720668693009118,excellent,100.0
254,254.0,ekart,furniture,bike,same day,central,foggy,150.6,22.4,no,delivered,4,920.2,7.0,8.0,-1.0,on_time_or_early,1,1,medium,6.110225763612219,good,94.0
255,255.0,shadowfax,fragile items,van,two day,east,hot,224.0,31.45,no,delivered,3,1214.35,4.0,16.0,-12.0,on_time_or_early,1,1,long,5.421205357142857,average,88.0
256,256.0,blue dart,documents,van,two day,west,rainy,33.9,29.91,no,delivered,5,259.23,4.0,16.0,-12.0,on_time_or_early,1,1,short,7.646902654867257,excellent,100.0
257,257.0,xpressbees,fragile items,truck,two day,north,cold,145.2,46.17,no,delivered,3,864.51,5.0,16.0,-11.0,on_time_or_early,1,1,medium,5.9539256198347115,average,88.0
258,258.0,delhivery,documents,truck,two day,central,stormy,204.9,41.15,no,delivered,4,1147.95,9.0,16.0,-7.0,on_time_or_early,1,1,long,5.602489019033675,good,94.0
259,259.0,blue dart,clothing,van,standard,central,foggy,150.8,39.64,no,delivered,3,872.92,6.0,24.0,-18.0,on_time_or_early,1,1,medium,5.788594164456232,average,88.0
260,260.0,shadowfax,cosmetics,ev bike,standard,central,clear,86.6,16.17,no,delivered,5,481.51,3.0,24.0,-21.0,on_time_or_early,1,1,medium,5.560161662817552,excellent,100.0
261,261.0,amazon logistics,cosmetics,ev van,standard,east,stormy,150.7,17.56,no,delivered,4,806.18,8.0,24.0,-16.0,on_time_or_early,1,1,medium,5.349568679495687,good,94.0
262,262.0,blue dart,groceries,scooter,two day,north,clear,176.0,18.92,no,delivered,4,936.76,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.3225,good,94.0
263,263.0,ekart,pharmacy,scooter,standard,east,rainy,165.6,18.69,no,delivered,3,884.07,7.0,24.0,-17.0,on_time_or_early,1,1,long,5.338586956521739,average,88.0
264,264.0,ecom express,cosmetics,ev van,two day,west,foggy,170.2,44.12,no,delivered,5,983.36,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.777673325499413,excellent,100.0
265,265.0,ecom express,fragile items,ev van,express,east,clear,133.4,24.33,yes,failed,2,789.99,4.0,4.0,0.0,on_time_or_early,0,0,medium,5.921964017991004,poor,12.0
266,266.0,shadowfax,automobile parts,scooter,same day,east,clear,100.0,33.34,no,delivered,3,700.02,4.0,8.0,-4.0,on_time_or_early,1,1,medium,7.0001999999999995,average,88.0
267,267.0,fedex,fragile items,truck,two day,south,cold,22.1,11.47,no,delivered,5,144.91,1.0,16.0,-15.0,on_time_or_early,1,1,short,6.557013574660633,excellent,100.0
268,268.0,dhl,groceries,truck,two day,west,foggy,14.9,49.35,no,delivered,3,222.55,4.0,16.0,-12.0,on_time_or_early,1,1,short,14.936241610738255,average,88.0
269,269.0,shadowfax,documents,truck,standard,east,clear,160.6,48.08,no,delivered,4,947.24,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.898132004981321,good,94.0
270,270.0,shadowfax,electronics,ev van,express,west,rainy,257.8,30.28,yes,failed,1,1429.84,7.0,7.0,0.0,on_time_or_early,0,0,very_long,5.546314972847168,poor,6.0
271,271.0,ekart,pharmacy,bike,standard,north,stormy,235.9,46.05,no,delivered,3,1317.65,11.0,24.0,-13.0,on_time_or_early,1,1,very_long,5.58562950402713,average,88.0
272,272.0,delhivery,pharmacy,truck,express,south,cold,161.3,41.74,no,delivered,3,981.72,5.0,5.0,0.0,on_time_or_early,1,1,long,6.086298822070676,average,88.0
273,273.0,blue dart,cosmetics,scooter,express,central,foggy,192.2,4.85,yes,delayed,2,1025.55,7.0,5.0,2.0,mild_delay,0,1,long,5.335848074921956,poor,42.0
274,274.0,ecom express,electronics,ev bike,two day,west,rainy,293.0,48.5,no,delivered,5,1610.5,9.0,16.0,-7.0,on_time_or_early,1,1,very_long,5.496587030716723,excellent,100.0
275,275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,yes,delayed,3,1596.63,11.0,8.0,3.0,moderate_delay,0,1,very_long,5.501826326671262,average,48.0
